sutta_uid,language,abstract,url,priority
sn35.80,en,English translation of SN 35.80 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/sn/sn35/sn35.080.than.html,3
sn35.80,en,English translation of SN 35.80 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/08-Gilanavaggo-e.html,9
sn35.81,en,English translation of SN 35.81 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/08-Gilanavaggo-e.html,9
sn35.82,en,English translation of SN 35.82 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/sn/sn35/sn35.082.than.html,3
sn35.82,en,English translation of SN 35.82 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/08-Gilanavaggo-e.html,9
sn35.83,en,English translation of SN 35.83 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/08-Gilanavaggo-e.html,9
sn35.84,en,English translation of SN 35.84 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/09-Channavaggo-e.html,9
sn35.85,en,English translation of SN 35.85 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/sn/sn35/sn35.085.than.html,3
sn35.85,en,English translation of SN 35.85 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/09-Channavaggo-e.html,9
sn35.86,en,English translation of SN 35.86 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/09-Channavaggo-e.html,9
sn35.87,en,English translation of SN 35.87 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/09-Channavaggo-e.html,9
sn35.88,en,English translation of SN 35.88 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/sn/sn35/sn35.088.than.html,3
sn35.88,en,English translation of SN 35.88 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/09-Channavaggo-e.html,9
sn35.89,en,English translation of SN 35.89 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/09-Channavaggo-e.html,9
sn35.90,en,English translation of SN 35.90 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/09-Channavaggo-e.html,9
sn35.91,en,English translation of SN 35.91 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/09-Channavaggo-e.html,9
sn35.92,en,English translation of SN 35.92 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/09-Channavaggo-e.html,9
sn35.93,en,English translation of SN 35.93 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/sn/sn35/sn35.093.than.html,3
sn35.93,en,English translation of SN 35.93 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/09-Channavaggo-e.html,9
sn35.94,en,English translation of SN 35.94 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/10-Chalavaggo-e.html,9
sn35.95,en,From Ancient Buddhist Texts. Critical dual-language (Pali-English) translation of SN 35.95 by Anandajoti Bhikkhu.,http://www.ancient-buddhist-texts.net/Texts-and-Translations/Short-Pieces/Malunkyaputtasuttam.htm,1
sn35.95,en,English translation of SN 35.95 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/sn/sn35/sn35.095.than.html,3
sn35.95,en,English translation of SN 35.95 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/10-Chalavaggo-e.html,9
sn35.96,en,English translation of SN 35.96 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/10-Chalavaggo-e.html,9
sn35.97,en,English translation of SN 35.97 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/sn/sn35/sn35.097.than.html,3
sn35.97,en,English translation of SN 35.97 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/10-Chalavaggo-e.html,9
sn35.98,en,English translation of SN 35.98 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/10-Chalavaggo-e.html,9
sn35.99,en,English translation of SN 35.99 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/sn/sn35/sn35.099.than.html,3
sn35.99,en,English translation of SN 35.99 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/10-Chalavaggo-e.html,9
sn35.100,en,English translation of SN 35.100 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/10-Chalavaggo-e.html,9
sn35.101,en,English translation of SN 35.101 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/sn/sn35/sn35.101.than.html,3
sn35.101,en,English translation of SN 35.101 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/10-Chalavaggo-e.html,9
sn35.102,en,English translation of SN 35.102 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/10-Chalavaggo-e.html,9
sn35.103,en,English translation of SN 35.103 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/10-Chalavaggo-e.html,9
sn35.104,en,English translation of SN 35.104 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/11-Yogakkhemivaggo-e.html,9
sn35.105,en,English translation of SN 35.105 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/11-Yogakkhemivaggo-e.html,9
sn35.106,en,English translation of SN 35.106 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/11-Yogakkhemivaggo-e.html,9
sn35.107,en,English translation of SN 35.107 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/11-Yogakkhemivaggo-e.html,9
sn35.108,en,English translation of SN 35.108 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/11-Yogakkhemivaggo-e.html,9
sn35.109,en,English translation of SN 35.109 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/11-Yogakkhemivaggo-e.html,9
sn35.110,en,English translation of SN 35.110 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/11-Yogakkhemivaggo-e.html,9
sn35.111,en,English translation of SN 35.111 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/11-Yogakkhemivaggo-e.html,9
sn35.112,en,English translation of SN 35.112 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/11-Yogakkhemivaggo-e.html,9
sn35.113,en,English translation of SN 35.113 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/11-Yogakkhemivaggo-e.html,9
sn35.114,en,English translation of SN 35.114 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/12-Lokakamagunavaggo-E.html,9
sn35.115,en,English translation of SN 35.115 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/sn/sn35/sn35.115.than.html,3
sn35.115,en,English translation of SN 35.115 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/12-Lokakamagunavaggo-E.html,9
sn35.116,en,English translation of SN 35.116 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/12-Lokakamagunavaggo-E.html,9
sn35.117,en,English translation of SN 35.117 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/12-Lokakamagunavaggo-E.html,9
sn35.118,en,English translation of SN 35.118 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/12-Lokakamagunavaggo-E.html,9
sn35.119,en,English translation of SN 35.119 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/12-Lokakamagunavaggo-E.html,9
sn35.120,en,English translation of SN 35.120 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/12-Lokakamagunavaggo-E.html,9
sn35.121,en,English translation of SN 35.121 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/12-Lokakamagunavaggo-E.html,9
sn35.122,en,English translation of SN 35.122 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/12-Lokakamagunavaggo-E.html,9
sn35.123,en,English translation of SN 35.123 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/12-Lokakamagunavaggo-E.html,9
sn35.124,en,English translation of SN 35.124 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/13-Gahapativaggo-e.html,9
sn35.125,en,English translation of SN 35.125 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/13-Gahapativaggo-e.html,9
sn35.126,en,English translation of SN 35.126 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/13-Gahapativaggo-e.html,9
sn35.127,en,English translation of SN 35.127 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/sn/sn35/sn35.127.than.html,3
sn35.127,en,English translation of SN 35.127 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/13-Gahapativaggo-e.html,9
sn35.128,en,English translation of SN 35.128 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/13-Gahapativaggo-e.html,9
sn35.129,en,English translation of SN 35.129 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/13-Gahapativaggo-e.html,9
sn35.130,en,English translation of SN 35.130 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/13-Gahapativaggo-e.html,9
sn35.131,en,English translation of SN 35.131 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/13-Gahapativaggo-e.html,9
sn35.132,en,English translation of SN 35.132 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/13-Gahapativaggo-e.html,9
sn35.133,en,English translation of SN 35.133 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/13-Gahapativaggo-e.html,9
sn35.134,en,English translation of SN 35.134 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/14-Devadahavaggo-e.html,9
sn35.135,en,English translation of SN 35.135 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/sn/sn35/sn35.135.than.html,3
sn35.135,en,English translation of SN 35.135 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/14-Devadahavaggo-e.html,9
sn35.136,en,English translation of SN 35.136 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/14-Devadahavaggo-e.html,9
sn35.137,en,English translation of SN 35.137 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/14-Devadahavaggo-e.html,9
sn35.138,en,English translation of SN 35.138 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/14-Devadahavaggo-e.html,9
sn35.139,en,English translation of SN 35.139 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/14-Devadahavaggo-e.html,9
sn35.140,en,English translation of SN 35.140 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/14-Devadahavaggo-e.html,9
sn35.141,en,English translation of SN 35.141 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/14-Devadahavaggo-e.html,9
sn35.142,en,English translation of SN 35.142 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/14-Devadahavaggo-e.html,9
sn35.143,en,English translation of SN 35.143 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/14-Devadahavaggo-e.html,9
sn35.144,en,English translation of SN 35.144 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/14-Devadahavaggo-e.html,9
sn35.145,en,English translation of SN 35.145 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/14-Devadahavaggo-e.html,9
sn35.146,en,English translation of SN 35.146 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/sn/sn35/sn35.145.than.html,3
sn35.146,en,English translation of SN 35.146 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/15-Navapuranavaggo-e.html,9
sn35.147,en,English translation of SN 35.147 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/15-Navapuranavaggo-e.html,9
sn35.148,en,English translation of SN 35.148 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/15-Navapuranavaggo-e.html,9
sn35.149,en,English translation of SN 35.149 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/15-Navapuranavaggo-e.html,9
sn35.150,en,English translation of SN 35.150 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/15-Navapuranavaggo-e.html,9
sn35.151,en,English translation of SN 35.151 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/15-Navapuranavaggo-e.html,9
sn35.152,en,English translation of SN 35.152 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/15-Navapuranavaggo-e.html,9
sn35.153,en,English translation of SN 35.153 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/15-Navapuranavaggo-e.html,9
sn35.154,en,English translation of SN 35.154 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/sn/sn35/sn35.153.than.html,3
sn35.154,en,English translation of SN 35.154 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/15-Navapuranavaggo-e.html,9
sn35.155,en,English translation of SN 35.155 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/15-Navapuranavaggo-e.html,9
sn35.156,en,English translation of SN 35.156 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/16-Nandikkhayavaggo-e.html,9
sn35.157,en,English translation of SN 35.157 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/16-Nandikkhayavaggo-e.html,9
sn35.158,en,English translation of SN 35.158 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/16-Nandikkhayavaggo-e.html,9
sn35.159,en,English translation of SN 35.159 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/16-Nandikkhayavaggo-e.html,9
sn35.160,en,English translation of SN 35.160 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/16-Nandikkhayavaggo-e.html,9
sn35.161,en,English translation of SN 35.161 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/16-Nandikkhayavaggo-e.html,9
sn35.162,en,English translation of SN 35.162 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/16-Nandikkhayavaggo-e.html,9
sn35.163,en,English translation of SN 35.163 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/16-Nandikkhayavaggo-e.html,9
sn35.164,en,English translation of SN 35.164 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/16-Nandikkhayavaggo-e.html,9
sn35.165,en,English translation of SN 35.165 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/16-Nandikkhayavaggo-e.html,9
sn35.166,en,English translation of SN 35.166 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta4/34-Salayatana-Samyutta/16-Nandikkhayavaggo-e.html,9
